;Species;Gene;GeneName;Ala;Arg;Asn;Asp;Cys;Gln;Glu;Gly;His;Ile;Leu;Lys;Met;Phe;Pro;Ser;Thr;Trp;Tyr;Val
371;;ND1;NADH dehydrogenase subunit 1 [Platyzosteria sp. AUS3];15;7;12;4;5;4;10;19;1;26;51;9;12;42;9;26;12;6;19;16
372;;ND1;NADH dehydrogenase subunit 1 [Alyscotermes sp. SAF6];14;7;6;5;5;4;10;21;1;22;52;6;6;41;9;32;9;6;20;26
373;;ND1;NADH dehydrogenase subunit 1 [Astalotermes sp. B TB-2017];15;7;6;5;6;4;10;21;1;22;50;5;7;41;9;33;9;6;19;25
374;;ND1;NADH dehydrogenase subunit 1 [Aderitotermes sp. TB-2014];13;7;6;5;5;4;11;23;1;20;56;6;6;45;9;32;8;6;20;30
375;;ND1;NADH dehydrogenase subunit 1 [Cubitermes fulvus];16;7;7;4;5;4;10;21;1;20;52;7;6;45;9;30;8;6;20;24
376;;ND1;NADH dehydrogenase subunit 1 [Procapritermes martyni];13;7;7;4;4;4;10;21;1;18;55;7;6;46;9;33;9;6;21;25
377;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes longinasus];15;7;7;4;5;4;10;22;1;25;53;6;6;45;9;33;7;6;20;22
378;;ND1;NADH dehydrogenase subunit 1 [Leucopitermes leucops];14;7;7;4;5;4;10;21;1;22;56;8;7;41;9;31;7;6;20;22
379;;ND1;NADH dehydrogenase subunit 1 [Atlantitermes snyderi];15;7;7;4;5;4;10;21;1;23;53;8;6;44;9;30;8;6;20;24
380;;ND1;NADH dehydrogenase subunit 1 [Mirocapritermes sp. 1 TB-2017];13;7;7;4;6;4;10;22;1;22;55;5;6;46;9;33;9;6;20;20
381;;ND1;NADH dehydrogenase subunit 1 [Mirocapritermes sp. 2 TB-2017];13;7;7;4;5;4;10;22;1;24;55;7;6;46;9;30;10;6;21;20
382;;ND1;NADH dehydrogenase subunit 1 [Mirocapritermes connectens];13;7;7;4;6;4;10;22;1;22;55;6;6;46;9;32;9;6;20;20
383;;ND1;NADH dehydrogenase subunit 1 [Dihoplotermes sp. A TB-2017];14;7;7;4;6;4;10;22;1;22;55;7;6;41;9;30;9;6;20;22
384;;ND1;NADH dehydrogenase subunit 1 [Hospitalitermes medioflavus];15;7;7;4;5;4;10;20;1;24;54;7;6;43;9;33;7;6;20;25
385;;ND1;NADH dehydrogenase subunit 1 [Microcerotermes serrula];14;7;7;4;5;4;10;22;1;21;55;7;6;45;9;30;9;6;20;25
386;;ND1;NADH dehydrogenase subunit 1 [Amitermes sp. 5 TB-2017];14;7;7;4;5;4;10;21;1;23;54;7;6;40;9;32;9;6;21;22
387;;ND1;NADH dehydrogenase subunit 1 [Eurycotis floridana];15;7;11;4;6;4;10;19;1;23;57;9;11;41;9;26;11;6;20;18
388;;ND1;NADH dehydrogenase subunit 1 [Paranauphoeta circumdata];12;7;10;4;4;4;10;18;1;25;55;10;12;39;9;33;13;6;20;17
389;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes nr. perparvus TB-2014];15;7;7;5;5;4;10;21;1;23;57;6;6;46;9;33;7;6;20;25
390;;ND1;NADH dehydrogenase subunit 1 [Apicotermitinae gen. A sp. TB-2017];14;7;6;5;5;4;10;21;1;20;52;6;6;42;9;33;7;6;20;28
391;;ND1;NADH dehydrogenase subunit 1 [Isognathotermes ugandensis];15;7;7;4;5;4;10;21;1;22;52;6;8;46;9;31;9;6;20;23
392;;ND1;NADH dehydrogenase subunit 1 [Pericapritermes dolichocephalus];13;7;7;4;5;4;10;22;1;22;54;7;6;46;9;31;9;6;21;20
393;;ND1;NADH dehydrogenase subunit 1 [Procapritermes sp. 1 TB-2017];13;7;7;4;6;4;10;22;1;21;55;7;6;46;9;31;9;6;20;20
394;;ND1;NADH dehydrogenase subunit 1 [Sinocapritermes sp. 1 TB-2017];13;7;7;4;6;4;10;22;1;23;55;6;6;46;9;32;9;6;20;20
395;;ND1;NADH dehydrogenase subunit 1 [Amalotermes phaeocephalus];13;7;6;5;5;4;10;22;1;19;54;6;6;41;9;32;8;6;20;28
396;;ND1;NADH dehydrogenase subunit 1 [Galiblatta cribrosa];13;7;8;6;4;4;11;20;1;26;56;9;14;38;9;32;15;6;18;13
397;;ND1;NADH dehydrogenase subunit 1 [Hospitalitermes sp. C TB-2017];15;7;6;4;6;4;10;22;1;25;54;8;6;43;9;31;7;6;19;23
398;;ND1;NADH dehydrogenase subunit 1 [Sinocapritermes mushae];13;7;7;5;6;4;10;22;1;25;57;7;6;48;9;30;10;6;21;19
399;;ND1;NADH dehydrogenase subunit 1 [Procapritermes sp. C TB-2017];13;7;7;4;5;4;10;22;1;18;55;6;6;44;9;32;10;6;21;22
400;;ND1;NADH dehydrogenase subunit 1 [Pericapritermes latignathus];13;7;7;4;5;4;10;22;1;23;54;7;6;46;9;31;9;6;21;19
401;;ND1;NADH dehydrogenase subunit 1 [Eurycotis sp. B074];15;7;11;4;6;4;9;20;1;24;57;7;11;41;9;27;11;6;19;19
402;;ND1;NADH dehydrogenase subunit 1 [Ectobiidae sp. BB];14;7;10;4;4;4;10;19;1;23;55;9;10;43;9;34;11;6;18;20
403;;ND1;NADH dehydrogenase subunit 1 [Occasitermes occasus];15;7;7;4;5;4;10;21;1;21;53;7;6;43;9;32;7;6;20;24
404;;ND1;NADH dehydrogenase subunit 1 [Anoplotermes sp. BRA025];13;7;6;5;4;4;10;21;1;22;55;7;6;42;9;33;9;6;21;23
405;;ND1;NADH dehydrogenase subunit 1 [Euhamitermes hamatus];17;7;6;5;6;4;10;20;1;18;53;6;6;43;9;29;9;6;20;27
406;;ND1;NADH dehydrogenase subunit 1 [Eurycotis decipiens];15;7;12;4;5;4;10;20;1;23;55;9;15;37;9;25;10;6;19;17
407;;ND1;NADH dehydrogenase subunit 1 [Aparatermes sp. A TB-2017];13;7;6;5;4;4;10;21;1;21;55;7;6;42;9;33;9;6;21;24
408;;ND1;NADH dehydrogenase subunit 1 [Eurycotis opaca];15;7;11;4;5;4;10;19;2;22;57;9;11;40;9;26;11;6;20;18
409;;ND1;NADH dehydrogenase subunit 1 [Pycnoscelus sp. B103];13;7;10;4;5;4;10;19;1;23;57;9;8;37;9;34;11;6;19;19
410;;ND1;NADH dehydrogenase subunit 1 [Procubitermes undulans];13;7;7;4;5;4;10;22;1;18;57;7;6;44;9;29;10;6;19;28
411;;ND1;NADH dehydrogenase subunit 1 [Amitermes sp. E TB-2017];14;7;7;4;5;4;10;19;1;24;53;6;6;40;9;33;10;6;21;23
412;;ND1;NADH dehydrogenase subunit 1 [Trinervitermes sp. A TB-2017];15;7;7;5;5;4;9;21;1;23;53;7;7;42;9;32;7;6;20;22
413;;ND1;NADH dehydrogenase subunit 1 [Bulbitermes nr. laticephalus THAI100];15;7;7;4;5;4;10;21;1;28;55;6;6;42;9;33;7;6;21;19
414;;ND1;NADH dehydrogenase subunit 1 [Termes rostratus];14;7;6;4;4;4;10;22;1;19;54;7;6;43;9;33;9;6;21;25
415;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes banksi];15;7;7;4;4;4;10;21;1;22;56;7;6;43;9;33;7;6;20;22
416;;ND1;NADH dehydrogenase subunit 1 [Araujotermes parvellus];15;7;7;4;5;4;10;21;1;29;53;6;6;43;9;33;7;6;20;20
417;;ND1;NADH dehydrogenase subunit 1 [Lophotermes septentrionalis];14;7;6;4;5;4;10;22;1;22;56;8;6;41;9;32;9;6;20;22
418;;ND1;NADH dehydrogenase subunit 1 [Procapritermes sp. G TB-2017];15;7;7;4;5;4;10;21;1;23;55;6;5;46;9;32;9;6;21;20
419;;ND1;NADH dehydrogenase subunit 1 [Parrhinotermes microdentiformis];15;7;7;6;5;4;9;23;1;18;52;7;5;54;9;31;8;6;20;27
420;;ND1;NADH dehydrogenase subunit 1 [Agnathotermes crassinasus];15;7;7;4;5;4;10;21;1;26;55;6;7;42;9;33;7;6;20;20
421;;ND1;NADH dehydrogenase subunit 1 [Neostylopyga rhombifolia];16;7;8;4;5;4;12;23;1;21;51;7;11;48;9;28;13;6;17;24
422;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes octopilis];15;7;7;4;4;4;10;21;1;20;56;6;6;43;9;34;7;6;20;25
423;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes exitiosus];15;7;7;4;5;4;10;21;1;20;55;8;6;42;9;32;7;6;19;24
424;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes sp. AUS97];16;7;7;4;5;4;10;21;1;22;53;6;6;43;9;32;7;6;20;23
425;;ND1;NADH dehydrogenase subunit 1 [Globitermes globosus];14;7;6;5;5;4;10;21;1;19;55;6;6;44;9;34;8;6;20;24
426;;ND1;NADH dehydrogenase subunit 1 [Cubitermes oblectatus];15;7;7;4;5;4;10;21;1;19;50;7;7;44;9;30;9;6;20;25
427;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes longipennis];16;7;7;4;4;4;10;21;1;21;54;8;7;42;9;32;7;6;20;22
428;;ND1;NADH dehydrogenase subunit 1 [Hospitalitermes hospitalis];15;7;7;4;5;4;10;20;1;24;54;6;6;43;9;34;7;6;20;25
429;;ND1;NADH dehydrogenase subunit 1 [Homallotermes foraminifer];14;7;7;4;5;4;10;23;1;21;56;6;6;45;9;30;9;6;21;20
430;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes similis];15;7;7;4;4;4;10;21;1;20;55;6;7;43;9;34;7;6;20;25
431;;ND1;NADH dehydrogenase subunit 1 [Pericapritermes sp. G TB-2017];14;7;7;4;5;4;10;21;1;22;56;6;6;45;9;32;9;6;21;20
432;;ND1;NADH dehydrogenase subunit 1 [Parcoblatta uhleriana];14;7;9;4;4;4;11;19;1;29;48;9;15;41;9;30;12;6;18;21
433;;ND1;NADH dehydrogenase subunit 1 [Atlantitermes oculatissimus];16;7;7;4;5;4;10;21;1;26;54;5;5;43;9;33;7;6;20;22
434;;ND1;NADH dehydrogenase subunit 1 [Polyspathotermes sulcifrons];15;7;7;4;5;4;10;21;1;20;50;7;7;44;9;30;9;6;20;24
435;;ND1;NADH dehydrogenase subunit 1 [Nasutitermes exitiosus];15;7;7;4;4;4;10;21;1;20;55;8;6;42;9;32;7;6;20;24
436;;ND1;NADH dehydrogenase subunit 1 [Cavitermes parmae];14;7;7;4;5;4;10;23;1;22;56;6;7;39;9;30;9;6;21;22
437;;ND1;NADH dehydrogenase subunit 1 [Incisitermes minor];12;7;8;6;7;4;11;23;1;20;63;4;4;44;9;32;8;6;19;24
438;;ND1;NADH dehydrogenase subunit 1 [Termes comis];14;7;6;4;4;4;10;22;1;21;55;7;6;42;9;33;9;6;21;24
439;;ND1;NADH dehydrogenase subunit 1 [Cubitermes sp. A TB-2017];15;7;7;4;5;4;10;21;1;22;52;5;8;46;9;32;9;6;20;23
440;;ND1;NADH dehydrogenase subunit 1 [Bulbitermes singaporiensis];15;7;7;4;5;4;10;20;1;22;53;7;7;42;9;34;7;6;19;23
441;;ND1;NADH dehydrogenase subunit 1 [Microcerotermes sp. G689];14;7;7;4;5;4;10;22;1;20;57;5;6;45;9;32;9;6;20;23
442;;ND1;NADH dehydrogenase subunit 1 [Microcerotermes parvus];15;7;7;4;5;4;10;22;1;20;58;6;6;42;9;30;9;6;20;21
443;;ND1;NADH dehydrogenase subunit 1 [Pericapritermes sp. 3 TB-2017];13;7;7;4;5;4;10;22;1;21;53;7;7;45;9;31;9;6;21;20
444;;ND1;NADH dehydrogenase subunit 1 [Microcerotermes havilandi];14;7;7;4;5;4;10;22;1;21;57;5;6;43;9;32;9;6;20;25
445;;ND1;NADH dehydrogenase subunit 1 [Anoplotermes group sp. 1 TB-2017];13;7;6;5;4;4;10;21;1;21;54;8;6;40;9;32;9;6;21;24
446;;ND2;NADH dehydrogenase subunit 2 [Platyzosteria sp. AUS3];11;2;18;1;2;7;8;17;5;50;51;12;32;18;10;37;19;9;13;13
447;;ND2;NADH dehydrogenase subunit 2 [Cryptocercus kyebangensis];9;2;28;2;2;5;7;12;3;42;35;15;57;20;13;33;27;9;13;8
448;;ND2;NADH dehydrogenase subunit 2 [Melanozosteria sp. Cairns, Australia];10;2;19;2;3;6;8;14;2;54;53;13;33;20;12;39;15;10;12;7
449;;ND2;NADH dehydrogenase subunit 2 [Polyzosteria viridissima];12;2;20;1;2;7;8;15;2;43;46;11;39;20;13;37;23;9;14;11
450;;ND2;NADH dehydrogenase subunit 2 [Eurycotis floridana];9;2;22;0;3;7;8;17;4;49;48;12;29;23;10;37;24;10;12;9
451;;ND2;NADH dehydrogenase subunit 2 [Periplaneta australasiae];11;2;22;0;2;7;7;18;3;50;48;10;33;20;9;37;19;10;15;12
452;;ND2;NADH dehydrogenase subunit 2 [Periplaneta australasiae];11;2;24;0;2;7;7;18;3;51;48;11;32;20;9;38;22;10;15;12
453;;ND2;NADH dehydrogenase subunit 2 [Periplaneta brunnea];10;2;22;0;2;7;7;17;3;51;48;11;33;18;10;44;23;10;15;9
454;;ND2;NADH dehydrogenase subunit 2 [Mastotermes darwiniensis];14;2;15;1;4;7;9;16;4;32;58;15;26;24;11;43;24;10;13;14
455;;ND2;NADH dehydrogenase subunit 2 [Byrsotria rothi];11;2;16;3;2;8;6;14;3;54;47;12;25;19;10;41;20;9;17;14
456;;ND2;NADH dehydrogenase subunit 2 [Zootermopsis angusticollis];13;2;18;5;1;8;9;18;3;30;45;17;39;12;11;36;33;9;12;18
457;;ND2;NADH dehydrogenase subunit 2 [Cosmozosteria sp. B117];12;2;22;1;2;7;9;14;4;52;46;11;33;20;12;36;16;9;15;12
458;;ND2;NADH dehydrogenase subunit 2 [Microhodotermes viator];18;2;25;2;4;8;7;14;4;36;43;13;35;14;14;38;32;9;11;14
459;;ND2;NADH dehydrogenase subunit 2 [Heterotermes cf. occiduus 3.12.2.AUS];20;1;18;2;3;6;9;17;3;33;45;17;34;17;13;39;29;9;11;19
460;;ND2;NADH dehydrogenase subunit 2 [Parcoblatta uhleriana];9;2;21;2;3;8;4;14;4;45;51;9;23;27;10;42;25;9;12;15
461;;ND2;NADH dehydrogenase subunit 2 [Nauphoeta cinerea];14;2;15;4;3;8;7;14;2;42;62;11;25;20;10;35;26;9;12;13
462;;ND2;NADH dehydrogenase subunit 2 [Panesthia sp. Salganea];13;2;19;1;1;7;8;14;2;53;48;10;27;22;9;45;22;11;13;10
463;;ND2;NADH dehydrogenase subunit 2 [Nauphoeta cinerea];14;2;16;4;3;8;7;14;2;42;62;12;26;20;10;37;26;9;14;13
464;;ND2;NADH dehydrogenase subunit 2 [Cryptocercus hirtus];11;2;23;1;2;5;8;14;3;38;38;14;54;21;10;34;27;9;11;10
465;;ND2;NADH dehydrogenase subunit 2 [Heterotermes platycephalus];20;1;18;2;3;6;9;17;3;33;49;17;33;15;12;37;31;9;11;19
466;;ND2;NADH dehydrogenase subunit 2 [Methana sp. AUS1];11;2;20;0;1;7;9;15;3;50;45;13;36;20;11;41;19;10;14;8
467;;ND2;NADH dehydrogenase subunit 2 [Eurycotis opaca];11;2;23;0;3;7;8;16;3;50;48;13;27;23;10;35;21;10;13;12
468;;ND2;NADH dehydrogenase subunit 2 [Heterotermes cf. paradoxus AUS88];19;1;18;2;3;6;9;17;3;31;46;17;34;16;13;40;31;9;11;19
469;;ND2;NADH dehydrogenase subunit 2 [Periplaneta americana];9;2;22;1;3;7;9;16;5;45;49;12;33;20;10;37;28;10;13;10
470;;ND2;NADH dehydrogenase subunit 2 [Byrsotria cabrerai];12;2;17;2;2;8;6;14;3;53;48;12;22;19;10;41;19;9;17;17
471;;ND2;NADH dehydrogenase subunit 2 [Zootermopsis nevadensis];13;2;21;4;1;8;11;17;4;30;45;18;43;12;11;32;33;9;11;16
472;;ND2;NADH dehydrogenase subunit 2, partial [Prorhinotermes simplex];19;1;18;0;3;6;10;17;2;31;49;15;26;15;12;38;44;9;11;18
473;;ND2;NADH dehydrogenase subunit 2 [Heterotermes sp. SLC-2012];18;1;18;2;3;6;9;17;3;29;47;17;34;16;13;38;32;9;11;22
474;;ND2;NADH dehydrogenase subunit 2 [Byrsotria sp. B018];9;2;17;2;2;8;7;14;4;52;46;11;28;22;11;41;22;9;15;10
475;;ND2;NADH dehydrogenase subunit 2 [Byrsotria fumigata];9;2;18;1;2;8;7;14;4;52;46;11;28;22;11;41;22;9;15;10
476;;ND2;NADH dehydrogenase subunit 2 [Symploce macroptera];10;2;18;2;2;7;7;15;4;41;54;9;29;23;11;40;27;9;12;11
477;;ND2;NADH dehydrogenase subunit 2 [Heterotermes validus];18;1;20;2;3;6;9;16;3;32;47;17;33;16;12;38;31;9;11;21
478;;ND2;NADH dehydrogenase subunit 2 [Phoetalia pallida];12;2;18;0;1;8;8;13;4;54;54;9;18;23;9;44;17;9;12;17
479;;ND2;NADH dehydrogenase subunit 2 [Eurycotis decipiens];11;3;23;0;3;6;8;17;2;52;51;13;31;23;10;33;19;10;13;7
480;;ND2;NADH dehydrogenase subunit 2 [Dolichorhinotermes longilabius];18;1;20;0;4;7;10;15;3;26;45;15;39;14;12;37;35;10;12;20
481;;ND2;NADH dehydrogenase subunit 2 [Cryptocercus meridianus];9;2;24;1;2;5;9;12;3;42;40;14;54;18;10;34;27;9;13;7
482;;ND2;NADH dehydrogenase subunit 2 [Neostylopyga rhombifolia];10;2;19;2;3;7;7;15;5;56;45;12;38;18;10;38;18;10;13;6
483;;ND2;NADH dehydrogenase subunit 2 [Cryptocercus meridianus];9;2;26;1;2;5;9;12;3;43;40;15;54;18;12;34;28;9;13;7
484;;ND2;NADH dehydrogenase subunit 2 [Asiablatta kyotensis];11;2;19;4;3;8;4;14;3;45;51;9;26;23;11;42;22;9;15;14
485;;ND2;NADH dehydrogenase subunit 2 [Ectobiidae sp. BB];10;2;17;2;2;7;7;15;4;46;56;11;22;25;11;42;21;9;12;13
486;;ND2;NADH dehydrogenase subunit 2 [Blattella asahinai];9;2;17;2;2;8;7;16;4;48;52;10;26;24;11;46;20;9;12;9
487;;ND2;NADH dehydrogenase subunit 2 [Ellipsidion sp. BLA050];12;2;19;1;1;6;8;14;4;33;52;13;43;16;10;34;25;10;15;15
488;;ND2;NADH dehydrogenase subunit 2 [Parrhinotermes browni];21;1;19;0;4;8;9;15;3;26;49;16;35;12;11;37;36;9;13;21
489;;ND2;NADH dehydrogenase subunit 2 [Tryonicus parvus];11;2;14;2;3;7;6;18;3;33;53;15;32;20;12;37;25;11;14;15
490;;ND2;NADH dehydrogenase subunit 2 [Blattella bisignata];9;2;20;2;2;8;7;17;4;50;52;11;26;25;11;47;21;9;11;7
491;;ND2;NADH dehydrogenase subunit 2 [Parrhinotermes sp. B MW-2019];17;1;21;0;4;7;10;16;3;24;48;15;38;13;13;38;37;9;11;18
492;;ND2;NADH dehydrogenase subunit 2 [Melanozosteria nitida];11;2;23;0;2;7;7;16;3;49;50;12;35;19;13;39;17;9;12;9
493;;ND2;ND2 gene product [Blattella germanica];9;2;19;2;2;8;7;16;4;48;52;11;26;24;11;48;21;9;12;10
494;;ND2;NADH dehydrogenase subunit 2 [Neostylopyga rhombifolia];11;2;21;2;3;7;7;15;4;54;45;13;37;18;10;39;20;10;14;9
495;;ND2;NADH dehydrogenase subunit 2 [Heterotermes cf. paradoxus AUS121];18;1;19;2;3;6;9;17;3;31;47;16;34;16;13;37;31;9;11;22
496;;ND2;NADH dehydrogenase subunit 2 [Blaptica dubia];9;2;17;3;2;7;6;14;4;44;53;12;24;23;10;49;18;12;14;12
497;;ND2;NADH dehydrogenase subunit 2 [Blaptica dubia];9;2;18;3;2;7;6;14;4;45;53;12;24;24;10;51;18;12;14;12
498;;ND2;NADH dehydrogenase subunit 2 [Paranauphoeta circumdata];12;2;14;2;1;8;7;16;3;47;55;7;28;20;14;39;23;9;15;11
499;;ND2;NADH dehydrogenase subunit 2 [Nasutitermes triodiae];17;1;20;1;3;5;11;16;3;30;51;15;28;15;12;38;34;9;11;23
500;;ND2;NADH dehydrogenase subunit 2 [Blattella lituricollis];9;2;17;2;2;8;7;16;4;49;53;10;27;24;11;46;19;9;12;7
501;;ND2;NADH dehydrogenase subunit 2 [Heterotermes cf. occiduus 3.15.2AUS];19;1;19;2;3;6;8;17;3;30;46;17;34;17;13;37;34;9;11;19
502;;ND2;NADH dehydrogenase subunit 2 [Parrhinotermes aequalis];16;1;19;0;4;7;10;16;3;26;50;15;37;12;13;40;38;9;11;16
503;;ND2;NADH dehydrogenase subunit 2 [Blattodea sp. MT-2014];12;2;27;0;1;6;6;14;7;37;54;12;35;22;11;36;25;9;9;15
504;;ND2;NADH dehydrogenase subunit 2 [Laxta sp. BLA048];10;2;16;1;4;8;8;12;2;43;53;12;38;20;11;43;20;10;12;10
505;;ND2;NADH dehydrogenase subunit 2 [Nasutitermes sp. FG-ND2-30];17;1;19;1;3;5;11;16;3;29;52;16;25;14;12;36;39;9;11;24
506;;ND2;NADH dehydrogenase subunit 2 [Blatta orientalis];9;2;19;1;3;7;10;14;3;50;52;10;33;18;11;37;19;11;15;11
507;;ND2;NADH dehydrogenase subunit 2 [Reticulitermes grassei];17;1;16;1;3;5;12;18;2;27;49;17;34;16;13;38;34;9;12;21
508;;ND2;NADH dehydrogenase subunit 2 [Reticulitermes lucifugus];17;1;16;2;3;6;11;17;2;31;48;17;31;16;12;40;36;9;12;18
509;;ND2;NADH dehydrogenase subunit 2 [Procubitermes undulans];20;1;25;3;3;6;8;16;2;31;51;16;26;15;12;36;31;10;11;20
510;;ND2;NADH dehydrogenase subunit 2 [Rhyparobia sp. B054];11;2;20;2;2;8;7;15;2;50;57;10;21;25;9;45;23;9;11;5
511;;ND2;NADH dehydrogenase subunit 2 [Glyptotermes sp. A TB-2014];11;2;19;1;2;8;6;16;4;28;46;13;38;13;11;45;35;9;13;19
512;;ND2;NADH dehydrogenase subunit 2 [Glyptotermes sp. C TB-2014];12;2;21;1;3;6;5;15;5;31;56;15;34;13;11;37;33;11;11;17
513;;ND2;NADH dehydrogenase subunit 2 [Reticulitermes tibialis];19;1;15;2;3;6;11;16;3;31;48;18;31;16;12;40;36;9;11;17
514;;ND2;NADH dehydrogenase subunit 2 [Apilitermes longiceps];18;1;21;3;2;6;8;16;3;33;48;17;31;15;13;34;33;10;11;19
515;;ND2;NADH dehydrogenase subunit 2 [Rhyparobia grandis];11;2;20;2;2;8;7;15;2;52;58;11;23;22;10;42;20;9;13;5
516;;ND2;NADH dehydrogenase subunit 2 [Reticulitermes tibialis];19;1;15;2;3;6;11;16;3;31;48;18;32;16;12;40;36;9;11;16
517;;ND2;NADH dehydrogenase subunit 2 [Globitermes globosus];18;1;23;1;3;5;10;17;2;31;51;16;29;14;14;34;35;9;11;19
518;;ND2;NADH dehydrogenase subunit 2 [Bulbitermes singaporiensis];18;1;20;1;3;5;11;16;3;29;51;15;29;14;11;39;37;9;11;20
519;;ND2;NADH dehydrogenase subunit 2 [Coptotermes michaelseni];17;1;19;2;3;6;8;17;3;30;47;17;34;15;14;38;33;9;11;21
520;;ND2;NADH dehydrogenase subunit 2 [Schedorhinotermes sarawakensis];20;1;19;0;4;7;10;14;4;22;48;15;29;16;12;41;43;9;10;19
521;;ND2;NADH dehydrogenase subunit 2 [Anhangatermes macarthuri];16;1;21;1;3;5;11;15;3;31;53;16;27;14;10;38;37;9;11;21
522;;ND2;NADH dehydrogenase subunit 2 [Tumulitermes pastinator];18;1;20;1;3;5;11;16;3;31;51;16;25;15;13;36;35;9;11;23
523;;ND2;NADH dehydrogenase subunit 2 [Postsubulitermes parviconstrictus];18;1;22;1;3;5;11;16;3;29;52;16;27;15;12;38;35;9;11;19
524;;ND2;NADH dehydrogenase subunit 2 [Neotermes sp. A TB-2014];16;2;22;0;3;8;7;18;4;32;45;15;38;13;12;37;35;10;10;13
525;;ND2;NADH dehydrogenase subunit 2 [Nasutitermes triodiae];17;1;20;1;3;5;11;16;3;31;51;15;25;15;13;37;36;9;11;23
526;;ND2;NADH dehydrogenase subunit 2 [Coptotermes gestroi];17;1;19;2;3;6;9;17;3;28;48;16;33;14;14;38;35;9;11;22
527;;ND2;NADH dehydrogenase subunit 2 [Embiratermes neotenicus];19;1;21;1;3;5;10;17;3;34;55;16;27;15;11;31;30;9;11;17
528;;ND2;NADH dehydrogenase subunit 2 [Embiratermes neotenicus];19;1;22;1;3;5;10;17;3;35;55;17;27;15;12;33;31;9;11;17
529;;ND2;NADH dehydrogenase subunit 2 [Coptotermes amanii];16;1;19;3;3;6;8;17;3;32;48;17;33;15;12;37;36;9;11;19
530;;ND3;NADH dehydrogenase subunit 3 [Pseudacanthotermes spiniger];5;3;7;3;1;1;6;3;1;12;13;5;14;8;5;11;9;3;1;4
531;;ND3;NADH dehydrogenase subunit 3 [Alyscotermes sp. SAF6];5;3;5;3;1;1;6;3;1;14;18;5;13;8;5;13;6;3;1;3
532;;ND3;NADH dehydrogenase subunit 3 [Alyscotermes kilimandjaricus];5;3;5;3;1;1;6;3;1;14;19;5;12;8;5;13;6;3;1;3
533;;ND3;NADH dehydrogenase subunit 3 [Odontotermes sp. E TB-2017];5;3;4;3;1;1;7;3;1;12;13;5;16;8;5;13;9;3;1;4
534;;ND3;NADH dehydrogenase subunit 3 [Cyrilliotermes sp. BRA012];8;3;5;3;1;1;6;3;1;12;15;5;13;8;5;13;7;3;1;4
535;;ND3;NADH dehydrogenase subunit 3 [Astratotermes sp. RDCT147];5;3;5;3;1;1;6;3;1;14;16;5;13;10;5;13;6;3;1;3
536;;ND3;NADH dehydrogenase subunit 3 [Procapritermes sp. A TB-2017];5;3;5;3;1;1;6;3;2;14;15;5;11;8;5;13;8;3;1;5
537;;ND3;NADH dehydrogenase subunit 3 [Microtermes sp. BDIT051];6;3;5;3;1;1;6;3;1;14;14;5;10;8;5;13;12;3;1;3
538;;ND3;NADH dehydrogenase subunit 3 [Odontotermes longignathus];6;3;4;3;1;1;7;3;1;12;14;5;15;8;5;13;8;3;1;4
539;;ND3;NADH dehydrogenase subunit 3 [Astalotermes cf. obstructus RDCT140];5;3;5;3;1;1;6;3;1;14;16;5;14;8;5;13;7;3;1;3
540;;ND3;NADH dehydrogenase subunit 3 [Euphyllodromia sp. Z257];4;3;5;3;1;2;5;3;1;14;15;6;13;8;4;11;6;3;2;4
541;;ND3;NADH dehydrogenase subunit 3 [Odontotermes javanicus];5;3;4;3;1;1;7;3;1;11;15;5;13;8;5;13;10;3;1;5
542;;ND3;NADH dehydrogenase subunit 3 [Compositermes vindai];6;3;5;3;1;1;6;3;1;13;15;5;13;8;5;13;8;3;1;4
543;;ND3;NADH dehydrogenase subunit 3 [Hypotermes makhamensis];8;3;4;3;1;1;7;3;1;12;13;5;14;8;5;13;7;3;1;5
544;;ND3;NADH dehydrogenase subunit 3 [Microcerotermes fuscotibialis];5;3;5;3;1;1;6;3;1;14;15;5;8;8;5;13;8;3;1;7
545;;ND3;NADH dehydrogenase subunit 3 [Postsubulitermes parviconstrictus];6;3;5;3;1;1;6;3;1;12;14;6;13;8;5;11;9;3;1;6
546;;ND3;NADH dehydrogenase subunit 3 [Pseudacanthotermes militaris];5;3;7;3;1;1;6;3;1;13;15;5;12;8;5;11;9;3;1;3
547;;ND3;NADH dehydrogenase subunit 3 [Orthotermes depressifrons];7;3;5;4;1;2;5;3;1;17;14;5;8;8;5;14;6;3;1;5
548;;ND3;NADH dehydrogenase subunit 3 [Jugositermes tuberculatus];9;3;5;3;1;1;6;3;1;15;14;5;10;8;5;12;8;3;1;3
549;;ND3;NADH dehydrogenase subunit 3 [Orthotermes mansuetus];7;3;5;4;1;2;5;3;1;17;14;5;8;8;5;14;5;3;1;6
550;;ND3;NADH dehydrogenase subunit 3 [Homallotermes foraminifer];5;3;5;3;1;1;6;3;1;13;15;5;11;8;5;15;7;3;1;5
